First Name,Amount,Position
"LORELAI-JEAN","1","=974"
"LORELIE","1","=974"
"LORELLI","1","=974"
"LORENZA","1","=974"
"LORETTA","1","=974"
"LORI","1","=974"
"LORNA","1","=974"
"LOTTI","1","=974"
"LOTTIE-MAE","1","=974"
"LOTUS","1","=974"
"LOU","1","=974"
"LOUJAIN","1","=974"
"LOWANA","1","=974"
"LOWANNAH","1","=974"
"LUANE","1","=974"
"LUCIJA","1","=974"
"LUDOVICA","1","=974"
"LUELLA","1","=974"
"LUISA","1","=974"
"LULA","1","=974"
"LULI","1","=974"
"LUMAE","1","=974"
"LUMINA","1","=974"
"LUN","1","=974"
"LUNA-FAYE","1","=974"
"LUNA-MAE","1","=974"
"LUOHAN","1","=974"
"LYLA-JAI","1","=974"
"LYLA-ROSE","1","=974"
"LYNDA","1","=974"
"MAANSI","1","=974"
"MAANYA","1","=974"
"MAAYA","1","=974"
"MABLE","1","=974"
"MACARENA","1","=974"
"MACHELLE","1","=974"
"MACKENZIE-LEE","1","=974"
"MADDALENA","1","=974"
"MADIHA","1","=974"
"MAEBELLE","1","=974"
"MAELIE","1","=974"
"MAHALA","1","=974"
"MAHALIA","1","=974"
"MAHDIA","1","=974"
"MAHI","1","=974"
"MAHIRA","1","=974"
"MAHLEAH","1","=974"
"MAHLIE","1","=974"
"MAHNA","1","=974"
"MAHNAZ","1","=974"
"MAHNOOR","1","=974"
"MAHREEN","1","=974"
"MAHZAIB","1","=974"
"MAICY","1","=974"
"MAIDA","1","=974"
"MAIMOUNA","1","=974"
"MAIRA","1","=974"
"MAISHA","1","=974"
"MAISIE-MAE","1","=974"
"MAKASSIAN","1","=974"
"MAKAYLA","1","=974"
"MALAIA","1","=974"
"MALAIKA","1","=974"
"MALAK","1","=974"
"MALEE","1","=974"
"MALI","1","=974"
"MALIHA","1","=974"
"MALIKA","1","=974"
"MALIMAE","1","=974"
"MALINA","1","=974"
"MALLORY","1","=974"
"MANNAT","1","=974"
"MANON","1","=974"
"MANREET","1","=974"
"MANSIRAT","1","=974"
"MANVEER","1","=974"
"MARAMAWIT","1","=974"
"MARANATHA","1","=974"
"MARCELINA","1","=974"
"MARCELLA","1","=974"
"MARGO","1","=974"
"MARGUERITE","1","=974"
"MARIA-LEY","1","=974"
"MARIAH","1","=974"
"MARIAM","1","=974"
"MARIAMA","1","=974"
"MARIAMU","1","=974"
"MARIE","1","=974"
"MARIEA","1","=974"
"MARIELA","1","=974"
"MARIELLA","1","=974"
"MARIGOLD","1","=974"
"MARILYN","1","=974"
"MARLO","1","=974"
"MARLOW","1","=974"
"MARLOWE","1","=974"
"MARSANA","1","=974"
"MARSHA","1","=974"
"MARSIE","1","=974"
"MARTHA","1","=974"
"MARVI","1","=974"
"MASSOUMEH","1","=974"
"MATHILDA","1","=974"
"MATHILDE","1","=974"
"MATILDA-LEE","1","=974"
"MATINA","1","=974"
"MATIPA","1","=974"
"MATTIA","1","=974"
"MAUA","1","=974"
"MAUREEN","1","=974"
"MAUWA","1","=974"
"MAVERICK","1","=974"
"MAVIE","1","=974"
"MAXI","1","=974"
"MAXX","1","=974"
"MAYANI","1","=974"
"MAYAR","1","=974"
"MAYARI","1","=974"
"MAYLEIGH","1","=974"
"MAYLIE","1","=974"
"MAYLINDA","1","=974"
"MAYRA","1","=974"
"MAZIKEEN","1","=974"
"MCKENNA","1","=974"
"MEABH","1","=974"
"MEDINA","1","=974"
"MEEKY","1","=974"
"MEELAH","1","=974"
"MEGAN","1","=974"
"MEGHA","1","=974"
"MEHER","1","=974"
"MEHNAAZ","1","=974"
"MEHRAB","1","=974"
"MEHRMA","1","=974"
"MEHTAB","1","=974"
"MEKLIT","1","=974"
"MELIA","1","=974"
"MELINA","1","=974"
"MELLOW","1","=974"
"MELODIE-ROSE","1","=974"
"MERCY","1","=974"
"MERIAM","1","=974"
"MICAH","1","=974"
"MICHAELI","1","=974"
"MIEKA","1","=974"
"MIEKE","1","=974"
"MIELA","1","=974"
"MIGEEN","1","=974"
"MIGUELA","1","=974"
"MIHA","1","=974"
"MIIKIKA","1","=974"
"MIILA","1","=974"
"MIKALEE","1","=974"
"MIKIAH","1","=974"
"MIKKI","1","=974"
"MILA-ROSE","1","=974"
"MILAHNI","1","=974"
"MILAINA","1","=974"
"MILANI","1","=974"
"MILANIA","1","=974"
"MILEY-JANE","1","=974"
"MILLANNI","1","=974"
"MILLEN","1","=974"
"MILLIE-MARIE","1","=974"
"MILLIE-MAY","1","=974"
"MILO","1","=974"
"MINGSO","1","=974"
"MINHA","1","=974"
"MINSA","1","=974"
"MINULI","1","=974"
"MIRABELLA","1","=974"
"MIRAH","1","=974"
"MIRANA","1","=974"
"MIREYA","1","=974"
"MIRI","1","=974"
"MIROSLAVA","1","=974"
"MIRRI","1","=974"
"MISHA","1","=974"
"MISHIKA","1","=974"
"MISHKA","1","=974"
"MISHVI","1","=974"
"MISK","1","=974"
"MISSI","1","=974"
"MIYO","1","=974"
"MOEISHA","1","=974"
"MOKSHA","1","=974"
"MOLLY-MAE","1","=974"
"MONICA","1","=974"
"MONINKANOLA","1","=974"
"MONIQUE","1","=974"
"MONITA","1","=974"
"MONSEI","1","=974"
"MORIAH","1","=974"
"MORWENNA","1","=974"
"MUCHENG","1","=974"
"MULAN","1","=974"
"MUNACHIMSO","1","=974"
"MUSFIRAH","1","=974"
"MUTAHIRA","1","=974"
"MUYAO","1","=974"
"MYLAH","1","=974"
"MYLEE","1","=974"
"MYLENE","1","=974"
"MYMIE","1","=974"
"MYRA-LEA","1","=974"
"MYRA-LEE","1","=974"
"MYRAH","1","=974"
"NADESKA","1","=974"
"NADHAR","1","=974"
"NADIAH","1","=974"
"NADIRE","1","=974"
"NAECY","1","=974"
"NAFEESA","1","=974"
"NAGA","1","=974"
"NAGISA","1","=974"
"NAHID","1","=974"
"NAHLA","1","=974"
"NAIARA","1","=974"
"NAIARI","1","=974"
"NAILAH","1","=974"
"NAIMA","1","=974"
"NAINIKA","1","=974"
"NAIRA","1","=974"
"NAKEISHA","1","=974"
"NAKISO","1","=974"
"NAKODA","1","=974"
"NALANI","1","=974"
"NALINI","1","=974"
"NALISHA","1","=974"
"NALLA","1","=974"
"NALU","1","=974"
"NAMAMI","1","=974"
"NANA","1","=974"
"NANCY","1","=974"
"NANKI","1","=974"
"NARDOS","1","=974"
"NARGES","1","=974"
"NATALEA","1","=974"
"NATELLE","1","=974"
"NATHAN","1","=974"
"NAVNIDH","1","=974"
"NAVREET","1","=974"
"NAVY","1","=974"
"NAWAAB","1","=974"
"NAYALA","1","=974"
"NAYAMAT","1","=974"
"NAYRA","1","=974"
"NAZIA","1","=974"
"NEELUM","1","=974"
"NEHMAT","1","=974"
"NEL","1","=974"
"NELA","1","=974"
"NELL","1","=974"
"NELLI","1","=974"
"NELLY","1","=974"
"NENA","1","=974"
"NESSA","1","=974"
"NESTA-LEE","1","=974"
"NETHUVI","1","=974"
"NEVAEH-ROSE","1","=974"
"NEVAYA","1","=974"
"NGAHORO","1","=974"
"NHU","1","=974"
"NIAMAT","1","=974"
"NICO","1","=974"
"NICOLE","1","=974"
"NICOLETTE","1","=974"
"NIKIRA","1","=974"
"NIKITA","1","=974"
"NIKITA-LEE","1","=974"
"NIKKI","1","=974"
"NIKOLETTA","1","=974"
"NILLAH","1","=974"
"NIMAR","1","=974"
"NIMRAT","1","=974"
"NIRANKAR","1","=974"
"NIRSHA","1","=974"
"NIRVANA","1","=974"
"NIRVI","1","=974"
"NISHTHA","1","=974"
"NISTAR","1","=974"
"NITHANSHI","1","=974"
"NIVA","1","=974"
"NIYAH","1","=974"
"NIYAMAT","1","=974"
"NMACHI","1","=974"
"NOAH","1","=974"
"NORA-LEE","1","=974"
"NORI","1","=974"
"NORIANE","1","=974"
"NORMA","1","=974"
"NORYANG","1","=974"
"NOURI","1","=974"
"NOVA-LOUISE","1","=974"
"NOVALEE","1","=974"
"NURA","1","=974"
"NURUL","1","=974"
"NURVI","1","=974"
"NUSRA","1","=974"
"NYA","1","=974"
"NYAMAT","1","=974"
"NYANWUT","1","=974"
"NYARA","1","=974"
"NYESHA","1","=974"
"NYIBOL","1","=974"
"NYLAH","1","=974"
"NYOTA","1","=974"
"NYSSA","1","=974"
"NYTARA","1","=974"
"OAKA","1","=974"
"OAKLEIGH-MAE","1","=974"
"OAKLYN","1","=974"
"OAKLYNN","1","=974"
"OCEANIA","1","=974"
"OCHRE-ASHLEY","1","=974"
"OCKTAVIA-MAY","1","=974"
"ODETTA","1","=974"
"ODIE","1","=974"
"OESHI","1","=974"
"OHANNA","1","=974"
"OJAL","1","=974"
"OLEARIA","1","=974"
"OLIVE-MAE","1","=974"
"OLLIE","1","=974"
"ONKARJEET","1","=974"
"ORIANNA","1","=974"
"ORONNO","1","=974"
"OSAWESE","1","=974"
"OSHIKA","1","=974"
"OSIANA","1","=974"
"OYINKANSOLA","1","=974"
"PAALKI","1","=974"
"PAHAL","1","=974"
"PAHI","1","=974"
"PALOMA","1","=974"
"PANISA","1","=974"
"PANKTI","1","=974"
"PAR","1","=974"
"PARI","1","=974"
"PARINAZ","1","=974"
"PARINITHA","1","=974"
"PARISA","1","=974"
"PARKASH","1","=974"
"PARMILA","1","=974"
"PARWAN","1","=974"
"PATIENCE","1","=974"
"PAULINE","1","=974"
"PAYTON-JANE","1","=974"
"PEGGIE","1","=974"
"PENELOPE-JOY","1","=974"
"PENNY","1","=974"
"PEONY","1","=974"
"PEPPER","1","=974"
"PERI","1","=974"
"PERLA","1","=974"
"PERRY","1","=974"
"PERSIA","1","=974"
"PHEOBE","1","=974"
"PHILIPA","1","=974"
"PIETA","1","=974"
"POLA","1","=974"
"POLIKA","1","=974"
"POMAAH","1","=974"
"POPPY-JOAN","1","=974"
"PORSCHE","1","=974"
"PORSHA","1","=974"
"POSEY","1","=974"
"PRAAVI","1","=974"
"PRAJNA","1","=974"
"PRARDHANA","1","=974"
"PRASHVI","1","=974"
"PRASMI","1","=974"
"PRAVYA","1","=974"
"PRECIOUS","1","=974"
"PREEJA","1","=974"
"PREESHA","1","=974"
"PRESLEY","1","=974"
"PRIMLEY","1","=974"
"PRIYAL","1","=974"
"PUNJAB","1","=974"
"PUURLI","1","=974"
"PYPER","1","=974"
"QAMAR","1","=974"
"QHALISH","1","=974"
"QIANYU","1","=974"
"QIYANA","1","=974"
"QUEENSLEY","1","=974"
"QUEENZYRAH","1","=974"
"QUINCY","1","=974"
"QURBAAN","1","=974"
"RABAAB","1","=974"
"RABIA","1","=974"
"RACHEL","1","=974"
"RAELLA","1","=974"
"RAELLE","1","=974"
"RAELYN","1","=974"
"RAFA","1","=974"
"RAGINI","1","=974"
"RAHEEMAH","1","=974"
"RAHEL","1","=974"
"RAHI","1","=974"
"RAHIL","1","=974"
"RAHMA","1","=974"
"RAINA","1","=974"
"RAINE","1","=974"
"RAIZA","1","=974"
"RAMA","1","=974"
"RAMANEEK","1","=974"
"RAMILA","1","=974"
"RAMONA","1","=974"
"RANIA","1","=974"
"RAPHAELA","1","=974"
"RATAN","1","=974"
"RATANPREET","1","=974"
"RAUNAK","1","=974"
"RAVEN-ROSE","1","=974"
"RAVNAAZ","1","=974"
"RAYAH","1","=974"
"RAYHANA","1","=974"
"RAYJOT","1","=974"
"RAYLA","1","=974"
"RAYMONA","1","=974"
"RAYNA","1","=974"
"RAZAN","1","=974"
"REBEL","1","=974"
"REEJH","1","=974"
"REEVA","1","=974"
"REHAT","1","=974"
"REHEMA","1","=974"
"REINA","1","=974"
"REJOICE","1","=974"
"REMIYAH","1","=974"
"RENEE","1","=974"
"RENELLE","1","=974"
"RENNA","1","=974"
"REVA","1","=974"
"REYAANA","1","=974"
"REYNA","1","=974"
"RHANI","1","=974"
"RHEEVA","1","=974"
"RHIANNA","1","=974"
"RHOESHIENNE","1","=974"
"RHYLEIGH","1","=974"
"RIAH","1","=974"
"RICA","1","=974"
"RIDA","1","=974"
"RIJAK","1","=974"
"RIKIHANA","1","=974"
"RILAH","1","=974"
"RINA","1","=974"
"RINIA","1","=974"
"RINOA","1","=974"
"RIO","1","=974"
"RISHAY","1","=974"
"RISHVI","1","=974"
"RITVIKA","1","=974"
"RIVAH","1","=974"
"RIYANA","1","=974"
"RIYANSHI","1","=974"
"RIYANTARA","1","=974"
"RIYASRI","1","=974"
"RIZIKI","1","=974"
"ROAMI","1","=974"
"ROBIN","1","=974"
"ROCKY","1","=974"
"ROMAISA","1","=974"
"ROME","1","=974"
"ROMI","1","=974"
"ROMILLY","1","=974"
"ROMILY","1","=974"
"RONNIE","1","=974"
"RONYA","1","=974"
"ROOHANI","1","=974"
"ROOHANIYATT","1","=974"
"ROOHBANI","1","=974"
"ROSALINA","1","=974"
"ROSALYN","1","=974"
"ROSEALEIGH","1","=974"
"ROSEANNA","1","=974"
"ROSELIE","1","=974"
"ROSELYN","1","=974"
"ROSEMAREE","1","=974"
"ROSEMARY","1","=974"
"ROSLYN","1","=974"
"ROWYN","1","=974"
"ROYA","1","=974"
"RUBAAB","1","=974"
"RUBAANI","1","=974"
"RUBIKA","1","=974"
"RUBY-ANN","1","=974"
"RUE","1","=974"
"RUFAIDA","1","=974"
"RUHANI","1","=974"
"RUMAISA","1","=974"
"RUMI","1","=974"
"RUNI","1","=974"
"RUO","1","=974"
"RUSSIA","1","=974"
"RUVANSHI","1","=974"
"RYIAH","1","=974"
"RYLEIGH","1","=974"
"RYLEY","1","=974"
"RYLIEGH","1","=974"
"SAACHI","1","=974"
"SAANJH","1","=974"
"SAANVIKA","1","=974"
"SAANZ","1","=974"
"SABA","1","=974"
"SABINE","1","=974"
"SACHIE","1","=974"
"SADE","1","=974"
"SAFIYYAH","1","=974"
"SAHAR","1","=974"
"SAHIB","1","=974"
"SAHIBNOOR","1","=974"
"SAHO","1","=974"
"SAIMA","1","=974"
"SAISHA","1","=974"
"SAKARI","1","=974"
"SALEM","1","=974"
"SALIHA","1","=974"
"SALLY","1","=974"
"SAMAIRA","1","=974"
"SAMARPIT","1","=974"
"SAMIRA","1","=974"
"SANAYA","1","=974"
"SANELI","1","=974"
"SANIJA","1","=974"
"SANIYA","1","=974"
"SANJOT","1","=974"
"SANVI","1","=974"
"SAPPHIRA","1","=974"
"SARGHI","1","=974"
"SARGHUN","1","=974"
"SARGUN","1","=974"
"SARIAH","1","=974"
"SARIYA","1","=974"
"SARRA","1","=974"
"SARVESHWARY","1","=974"
"SARYU","1","=974"
"SASA","1","=974"
"SASKIA","1","=974"
"SASTIKA","1","=974"
"SATEARAH-ROSE","1","=974"
"SAURABHI","1","=974"
"SAVANA","1","=974"
"SAVANNA","1","=974"
"SAVI","1","=974"
"SAVVANI","1","=974"
"SAWM","1","=974"
"SAYA","1","=974"
"SAYISHA","1","=974"
"SAYLAH","1","=974"
"SAYMNA","1","=974"
"SAYNA","1","=974"
"SCARLET","1","=974"
"SEEJAL","1","=974"
"SEHEREEN","1","=974"
"SEIREN","1","=974"
"SEISHA","1","=974"
"SEJAL","1","=974"
"SELI","1","=974"
"SENNA","1","=974"
"SERAFINA","1","=974"
"SERAPHINE","1","=974"
"SERASPHINA","1","=974"
"SERIN","1","=974"
"SEVINA","1","=974"
"SHAGUN","1","=974"
"SHAHREEN","1","=974"
"SHAI","1","=974"
"SHAILI","1","=974"
"SHAILYN","1","=974"
"SHAIVI","1","=974"
"SHAMBHAVI","1","=974"
"SHANI","1","=974"
"SHANIA","1","=974"
"SHANIAH","1","=974"
"SHANSHAN","1","=974"
"SHANVI","1","=974"
"SHANZEY","1","=974"
"SHARADA","1","=974"
"SHARI","1","=974"
"SHARLEE","1","=974"
"SHARNEY","1","=974"
"SHAY","1","=974"
"SHEE-ANN","1","=974"
"SHEHNAAZ","1","=974"
"SHEHZEEN","1","=974"
"SHELBY","1","=974"
"SHENAYA","1","=974"
"SHEZA","1","=974"
"SHILO","1","=974"
"SHIRA","1","=974"
"SHIREEN","1","=974"
"SHIRLEY","1","=974"
"SHIVESTA","1","=974"
"SHONA","1","=974"
"SHREEDHI","1","=974"
"SHREENIDI","1","=974"
"SHREYA","1","=974"
"SHRIDHA","1","=974"
"SHRINIKA","1","=974"
"SHRIYANA","1","=974"
"SHUBHECCHA","1","=974"
"SHULA","1","=974"
"SHUSHILIA","1","=974"
"SIAHLEE","1","=974"
"SIDDAK","1","=974"
"SIDNEY","1","=974"
"SIDRA","1","=974"
"SIERA","1","=974"
"SIFAT","1","=974"
"SIFET","1","=974"
"SIJENA","1","=974"
"SIMAR","1","=974"
"SIMMONE","1","=974"
"SIMRIT","1","=974"
"SINACHI","1","=974"
"SIOBHAN","1","=974"
"SIOSIANA","1","=974"
"SIRAT","1","=974"
"SIRIANA","1","=974"
"SISTINE","1","=974"
"SIVERRA","1","=974"
"SIVESTA","1","=974"
"SIYARA","1","=974"
"SIYONA","1","=974"
"SKYE-LEE","1","=974"
"SMERA","1","=974"
"SOFIA-ROSE","1","=974"
"SOFIJA","1","=974"
"SOFINA","1","=974"
"SOFIYA","1","=974"
"SOHA","1","=974"
"SOHL","1","=974"
"SOLA","1","=974"
"SOLANA","1","=974"
"SOLENA","1","=974"
"SOLIANA","1","=974"
"SOLOMIA","1","=974"
"SOMU","1","=974"
"SOPHELIA","1","=974"
"SOPHIENA","1","=974"
"SOULINE","1","=974"
"SOURYA","1","=974"
"SOUSANA","1","=974"
"SPARKLE","1","=974"
"SRENIKA","1","=974"
"SREVA","1","=974"
"SREYMEAH","1","=974"
"SRIKARI","1","=974"
"SRINIKA","1","=974"
"STACEY","1","=974"
"STARIYAH","1","=974"
"STASSI","1","=974"
"STEVI","1","=974"
"STIORRA","1","=974"
"STORY","1","=974"
"STUVI","1","=974"
"SUBISHNA","1","=974"
"SUHAILA","1","=974"
"SUHAVI","1","=974"
"SUHINA","1","=974"
"SUHISHA","1","=974"
"SUKHMAN","1","=974"
"SUKHMANI","1","=974"
"SUKHNAZ","1","=974"
"SUKHREET","1","=974"
"SUMANGI","1","=974"
"SUMMA","1","=974"
"SUNAYRA","1","=974"
"SUNDAY","1","=974"
"SURAH","1","=974"
"SURKHAAB","1","=974"
"SUSAN","1","=974"
"SUTTON","1","=974"
"SUZIE","1","=974"
"SWORNA","1","=974"
"SYRA","1","=974"
"SYRENA","1","=974"
"SZOFIA","1","=974"
"TA'LEAH","1","=974"
"TAAJAN","1","=974"
"TAALIYA","1","=974"
"TAARAN","1","=974"
"TAARASA","1","=974"
"TAHANI","1","=974"
"TAITUM","1","=974"
"TAIYA","1","=974"
"TAKDEER","1","=974"
"TALEEN","1","=974"
"TALEIGHA","1","=974"
"TALIN","1","=974"
"TALITHA","1","=974"
"TAMIAH","1","=974"
"TANEIRA","1","=974"
"TANIA","1","=974"
"TANISHA","1","=974"
"TANNER","1","=974"
"TANYA","1","=974"
"TAPASYA","1","=974"
"TAQDIR","1","=974"
"TAQWA","1","=974"
"TARANEH","1","=974"
"TARLEE","1","=974"
"TARNI","1","=974"
"TARNIA","1","=974"
"TAROT","1","=974"
"TASHA","1","=974"
"TAYTUM","1","=974"
"TEAGAN","1","=974"
"TEER","1","=974"
"TEEYAH","1","=974"
"TEGAN","1","=974"
"TEGVIR","1","=974"
"TEHILLA","1","=974"
"TEHILLAH","1","=974"
"TELEIYAH","1","=974"
"TENUKI","1","=974"
"TESHA","1","=974"
"THANGMYU","1","=974"
"THANH","1","=974"
"THANUSREE","1","=974"
"THEIA","1","=974"
"THORA","1","=974"
"THUY","1","=974"
"TIA","1","=974"
"TIARA","1","=974"
"TIARAOLUWA","1","=974"
"TIASHA","1","=974"
"TIFFANY","1","=974"
"TIIA-JADE","1","=974"
"TISHARA","1","=974"
"TITOBILOLUWA","1","=974"
"TIYA","1","=974"
"TOLANI","1","=974"
"TONI","1","=974"
"TONI-AMINA","1","=974"
"TORA","1","=974"
"TORVI","1","=974"
"TOVA","1","=974"
"TRACY","1","=974"
"TRAN","1","=974"
"TREESA","1","=974"
"TRINITII","1","=974"
"TRISHA","1","=974"
"TRISHIKA","1","=974"
"TRIXIE","1","=974"
"TSEYANG","1","=974"
"TSOAHN","1","=974"
"TULSI","1","=974"
"TWISHA","1","=974"
"TYLA","1","=974"
"TYLAH","1","=974"
"TYSHAY","1","=974"
"UDAMJOT","1","=974"
"UDVITHA","1","=974"
"UJU","1","=974"
"UMA","1","=974"
"UMAAMAH","1","=974"
"UMAIRA","1","=974"
"UMIKA","1","=974"
"UNA","1","=974"
"VAANIKA","1","=974"
"VAANYA","1","=974"
"VACHI","1","=974"
"VALEREE","1","=974"
"VALIA","1","=974"
"VALLERY","1","=974"
"VALLEY","1","=974"
"VALYRA","1","=974"
"VAN","1","=974"
"VANESA","1","=974"
"VANESSIA","1","=974"
"VANSHIKA","1","=974"
"VARNIKA","1","=974"
"VARSHIKA","1","=974"
"VASIA","1","=974"
"VASUNDHARA","1","=974"
"VEDICA","1","=974"
"VEDIKA","1","=974"
"VELLA","1","=974"
"VENA","1","=974"
"VENUS","1","=974"
"VERONIKA","1","=974"
"VESPER","1","=974"
"VI","1","=974"
"VICTORIES","1","=974"
"VIDA","1","=974"
"VIDEL","1","=974"
"VIERA","1","=974"
"VIKRAM","1","=974"
"VILMA","1","=974"
"VINCENZA","1","=974"
"VINCIA","1","=974"
"VIOLET-STAR","1","=974"
"VIOLETTA","1","=974"
"VIOLETTE","1","=974"
"VIRAAJ","1","=974"
"VIVIANNE","1","=974"
"VIYA","1","=974"
"VRIDHI","1","=974"
"VRIHA","1","=974"
"VRUTA","1","=974"
"VUNG","1","=974"
"WAJEEHA","1","=974"
"WAJIHA","1","=974"
"WAKEELAH","1","=974"
"WALL","1","=974"
"WARD","1","=974"
"WARISHA","1","=974"
"WATEEN","1","=974"
"WENYU","1","=974"
"WILHELMINA","1","=974"
"WINDY","1","=974"
"WINONA","1","=974"
"WINSLOW","1","=974"
"WINTER-ROSE","1","=974"
"WYNONNA","1","=974"
"XANTHE","1","=974"
"XEIA","1","=974"
"XIN","1","=974"
"XYLA","1","=974"
"YAANA","1","=974"
"YAMI","1","=974"
"YAN","1","=974"
"YARA","1","=974"
"YARAMAR","1","=974"
"YASHICA","1","=974"
"YASHNA","1","=974"
"YASHREE","1","=974"
"YASHRI","1","=974"
"YASMINA","1","=974"
"YASNA","1","=974"
"YASRA","1","=974"
"YEN","1","=974"
"YENNEFER","1","=974"
"YILIN","1","=974"
"YINDI","1","=974"
"YINKA","1","=974"
"YOGNYA","1","=974"
"YOM","1","=974"
"YOULAN","1","=974"
"YSABELLA","1","=974"
"YU","1","=974"
"YUELING","1","=974"
"YULARA","1","=974"
"YULIANI","1","=974"
"YUMNA","1","=974"
"YUN","1","=974"
"YUNA","1","=974"
"YUNSHU","1","=974"
"YUSAYRAH","1","=974"
"YUSRA","1","=974"
"YUTING","1","=974"
"ZAANA","1","=974"
"ZAELI","1","=974"
"ZAFNUN","1","=974"
"ZAHIRA","1","=974"
"ZAHLIE","1","=974"
"ZAIDA","1","=974"
"ZAILA","1","=974"
"ZAKIAH","1","=974"
"ZAKYIRAH","1","=974"
"ZAKYLAH","1","=974"
"ZALA","1","=974"
"ZALAYAH","1","=974"
"ZALEA","1","=974"
"ZALIYAH","1","=974"
"ZAMIRA","1","=974"
"ZANAYAH","1","=974"
"ZANIYA","1","=974"
"ZANNA","1","=974"
"ZANTHE","1","=974"
"ZARA-LEE","1","=974"
"ZARIN","1","=974"
"ZARJA","1","=974"
"ZARLA","1","=974"
"ZARLEE","1","=974"
"ZARLIE","1","=974"
"ZAYLA","1","=974"
"ZAYLIE","1","=974"
"ZAZIE","1","=974"
"ZEHRA","1","=974"
"ZEINAB","1","=974"
"ZEKAHLIA","1","=974"
"ZELIA","1","=974"
"ZELIE","1","=974"
"ZENAYLIAH","1","=974"
"ZENDAYA","1","=974"
"ZEPHYR","1","=974"
"ZHALIA","1","=974"
"ZHUOYAO","1","=974"
"ZIA","1","=974"
"ZIARAH","1","=974"
"ZIMAL","1","=974"
"ZINA","1","=974"
"ZINAYLA","1","=974"
"ZIVA","1","=974"
"ZIYAA","1","=974"
"ZLATA","1","=974"
"ZOE-MARIA","1","=974"
"ZOELLA","1","=974"
"ZOHA","1","=974"
"ZOI","1","=974"
"ZOYA","1","=974"
"ZUII","1","=974"
"ZUNAIRA","1","=974"
"ZURI","1","=974"
"ZURWA","1","=974"
"ZUZU","1","=974"
"ZYLAH","1","=974"
"ZYLIA","1","=974"
"ZYRA","1","=974"
